baseline loss	LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
511.313	-0.002191	-0.00156723	8.173827171325684	27	103.4	19.7848426832	146.0	73.0	103.4	19.7848426832	1034	28635
511.208	0.00290862	-0.0242924	8.442580223083496	28	101.4	34.6040460062	191.0	71.0	101.4	34.6040460062	1014	29649
531.963	-0.0104938	-0.0248711	8.701014041900635	29	50.55	22.9814599188	99.0	16.0	50.55	22.9814599188	1011	30660
591.11	-0.000605655	-0.0230989	8.999443531036377	30	87.2307692308	48.0675067702	178.0	31.0	87.2307692308	48.0675067702	1134	31794
577.806	-0.00027726	-0.0124315	9.303580045700073	31	159.857142857	58.3791268261	265.0	69.0	159.857142857	58.3791268261	1119	32913
531.672	-0.0121656	-0.0224772	9.592532634735107	32	151.0	72.702918	278.0	52.0	151.0	72.702918	1057	33970
547.205	-0.0190795	-0.0915371	9.900033950805664	33	160.142857143	27.8076483386	200.0	126.0	160.142857143	27.8076483386	1121	35091
533.359	-0.0136501	-0.0508791	10.216768026351929	34	275.25	85.4820887672	390.0	151.0	275.25	85.4820887672	1101	36192
685.498	-0.00344174	-0.00413989	10.580031394958496	35	386.666666667	126.786785151	557.0	253.0	386.666666667	126.786785151	1160	37352
684.412	0.0065773	-0.0168081	10.964595079421997	36	584.0	53.0	637.0	531.0	584.0	53.0	1168	38520
1059.97	-0.00714952	-0.0104958	11.780129671096802	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	40520
993.829	0.00230151	0.000965238	12.580037355422974	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	42520
713.815	-0.0113415	-0.0154222	13.106049060821533	39	712.5	287.5	1000.0	425.0	712.5	287.5	1425	43945
1002.82	-0.00398281	-0.00401084	13.908860683441162	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	45945
500.141	0.000707376	-0.00114418	14.267880916595459	41	502.0	339.0	841.0	163.0	502.0	339.0	1004	46949
832.781	0.00180036	-0.00129432	14.856537103652954	42	556.0	313.956472567	1000.0	333.0	556.0	313.956472567	1668	48617
1003.86	-9.34412e-05	-0.000640641	15.649178981781006	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	50617
1001.63	0.0121025	0.0129229	16.43994164466858	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	52617
999.654	0.00363117	0.00255044	17.2225923538208	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	54617
1000.66	-0.00489297	-0.00647683	18.00963258743286	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	56617
1000.56	0.00461305	0.00123083	18.80440664291382	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	58617
1000.2	-0.0133272	-0.0125255	19.604766845703125	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	60617
783.885	0.00465358	-0.00604856	20.186859369277954	49	786.0	214.0	1000.0	572.0	786.0	214.0	1572	62189
766.631	-0.00482699	-0.00203736	20.702927827835083	50	515.0	233.786227139	843.0	315.0	515.0	233.786227139	1545	63734
575.237	-0.00485477	-0.00894505	21.043617963790894	51	288.0	131.59217302	472.0	128.0	288.0	131.59217302	1152	64886
629.205	-0.00134563	-0.0227067	21.4188072681427	52	250.8	151.863623031	478.0	91.0	250.8	151.863623031	1254	66140
997.055	-0.00109096	-0.0338712	22.227869033813477	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	68140
999.449	-0.0059853	-0.062954	23.03146505355835	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	70140
978.644	0.0113214	0.0172501	23.860554218292236	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	72140
1001.77	-0.000348606	0.00153355	24.667469263076782	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	74140
993.011	0.00417563	0.00478675	25.454392910003662	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	76140
956.579	0.00379308	0.00526092	26.18994140625	58	946.5	53.5	1000.0	893.0	946.5	53.5	1893	78033
496.863	-0.0157049	-0.0151048	26.47076392173767	59	83.9166666667	71.4952892776	288.0	25.0	83.9166666667	71.4952892776	1007	79040
497.868	-0.00793639	-0.0673716	26.733915328979492	60	59.5294117647	21.2024350629	110.0	30.0	59.5294117647	21.2024350629	1012	80052
930.482	0.00326584	-0.00287035	27.48448133468628	61	964.0	36.0	1000.0	928.0	964.0	36.0	1928	81980
953.417	0.00838455	0.0029515	28.32685422897339	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	83980
893.925	-0.0010369	-0.00199845	29.12384867668152	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	85980
463.847	-0.000853737	-0.000594266	29.499935388565063	64	403.0	45.3063645271	448.0	341.0	403.0	45.3063645271	1209	87189
472.394	0.0107039	0.00612879	29.898725032806396	65	429.666666667	61.8887891481	511.0	361.0	429.666666667	61.8887891481	1289	88478
726.798	0.00932313	-0.0179313	30.61382293701172	66	905.5	94.5	1000.0	811.0	905.5	94.5	1811	90289
959.654	0.00215281	-0.000941002	31.427043676376343	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	92289
1050.93	0.002628	-0.00272369	32.22948479652405	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	94289
1083.55	-0.00882044	-0.0183651	33.03507399559021	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	96289
1015.75	-0.00586364	-0.0155781	33.83813810348511	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	98289
1010.19	0.0131432	0.0201921	34.64412498474121	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	100289
767.252	0.00395525	0.0037007	35.09738326072693	72	465.0	199.964996937	683.0	200.0	465.0	199.964996937	1395	101684
632.133	-0.0125553	-0.0113891	35.462066650390625	73	199.0	143.687160178	508.0	86.0	199.0	143.687160178	1194	102878
586.883	-0.00317085	-0.00731107	35.732165575027466	74	143.285714286	57.9894430927	242.0	78.0	143.285714286	57.9894430927	1003	103881
553.104	0.00393173	-0.00773498	36.00263428688049	75	129.25	48.5019329512	226.0	84.0	129.25	48.5019329512	1034	104915
539.414	-0.00467172	-0.0150089	36.32574224472046	76	333.666666667	169.841756415	571.0	183.0	333.666666667	169.841756415	1001	105916
731.052	-0.00783861	-0.00719966	36.75844073295593	77	595.5	296.5	892.0	299.0	595.5	296.5	1191	107107
1106.4	-0.00237185	-0.00312029	37.547762870788574	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	109107
1045.57	0.00787549	0.0082018	38.273584842681885	79	934.5	65.5	1000.0	869.0	934.5	65.5	1869	110976
1018.34	-0.00512173	-0.0120289	39.07029461860657	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	112976
1072.14	0.00168332	-0.00390796	39.87961387634277	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	114976
1017.54	-0.0171195	-0.0202839	40.69477963447571	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	116976
1068.46	-0.00481587	-0.00868994	41.50008201599121	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	118976
1029.56	-0.00206033	-0.00260441	42.30044174194336	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	120976
1011.86	-0.00259124	-0.00533864	43.120779514312744	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	122976
999.604	0.00273007	0.00281215	43.92742371559143	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	124976
1006.38	-0.00701632	-0.00813071	44.722084045410156	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	126976
1011.54	0.00808702	0.00691051	45.53415131568909	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	128976
990.473	0.0068785	0.00744813	46.34318566322327	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	130976
996.576	-0.00650589	-0.00645305	47.1334490776062	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	132976
977.398	-0.00988603	-0.00944907	47.96081614494324	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	134976
1009.11	-0.00323151	-0.00330316	48.776928186416626	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	136976
982.438	0.000819018	0.000596214	49.582748889923096	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	138976
984.213	-0.000951032	-0.00183508	50.38085055351257	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	140976
1004.84	7.01165e-05	-0.000559232	51.16211247444153	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	142976
865.631	-0.000393727	-0.00120758	51.828834533691406	96	886.0	114.0	1000.0	772.0	886.0	114.0	1772	144748
882.693	0.00206761	0.0022097	52.52441740036011	97	890.0	110.0	1000.0	780.0	890.0	110.0	1780	146528
556.374	-0.00496699	-0.00464099	52.9381582736969	98	527.5	472.5	1000.0	55.0	527.5	472.5	1055	147583
692.726	-0.00815714	-0.00898965	53.3620765209198	99	271.6	221.852743954	591.0	60.0	271.6	221.852743954	1358	148941
